0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149
1299.503, 1279.533, 1280.220, 1278.165, 1283.388, 1279.593, 1282.095, 1282.002, 1279.357, 1281.229, 1265.940, 1653.445, 1470.191, 1470.777, 1468.546, 1468.746, 1469.380, 1767.685, 1110.897, 923.459, 1110.025, 953.736, 851.913, 753.050, 839.344, 928.543, 1001.240, 1020.446, 1094.920, 1010.572, 733.372, 900.472, 901.299, 902.483, 907.445, 908.898, 910.670, 912.437, 912.681, 909.370, 911.883, 913.653, 919.623, 911.957, 856.043, 742.540, 310.619, 258.451, 159.480, 93.376, 69.405, 34.278, 23.022, 0.000, 61.425, 54.369, 822.307, 1006.850, 1375.955, 867.242, 648.854, 649.702, 720.660, 974.890, 942.209, 942.896, 970.355, 1078.524, 738.306, 942.049, 840.087, 793.887, 779.172, 782.348, 777.262, 783.290, 777.796, 777.043, 779.970, 778.794, 777.484, 777.942, 778.965, 792.658, 912.577, 977.781, 1021.685, 1012.620, 1167.173, 1351.053, 1323.702, 1245.113, 1253.980, 1250.329, 1245.995, 1258.867, 1255.485, 1262.189, 1290.813, 1261.271, 1346.027, 960.892, 950.645, 948.437, 948.030, 949.197, 947.943, 946.982, 948.082, 948.308, 947.814, 948.963, 948.201, 948.458, 950.486, 954.009, 957.143, 1213.499, 1198.928, 1191.093, 1178.178, 1177.805, 1176.215, 1176.506, 1175.170, 1174.989, 1175.137, 1176.297, 1174.977, 1175.405, 1174.763, 1175.633, 1177.715, 1189.765, 1196.980, 920.828, 1671.610, 1163.235, 1163.265, 1009.464, 998.898, 997.590, 996.220, 991.688, 964.458, 900.285, 763.402, 698.990, 691.650, 717.220, 
1298.185, 1280.071, 1280.355, 1277.738, 1283.416, 1279.605, 1281.500, 1281.947, 1279.246, 1281.148, 1265.045, 1654.177, 1471.705, 1472.021, 1470.335, 1470.525, 1470.882, 1776.439, 1106.782, 920.547, 1116.340, 957.416, 851.939, 751.185, 835.962, 924.954, 999.530, 1020.343, 1096.105, 1015.701, 736.466, 900.679, 902.492, 904.406, 910.838, 913.149, 915.369, 917.691, 917.931, 914.157, 917.359, 919.378, 926.411, 917.202, 862.226, 752.847, 334.121, 286.691, 198.784, 135.300, 83.857, 79.259, 62.777, 61.425, 0.000, 26.514, 827.359, 1011.506, 1381.112, 865.705, 649.017, 650.787, 727.347, 977.626, 946.579, 946.971, 973.568, 1080.650, 744.136, 940.505, 837.695, 792.430, 777.968, 780.492, 775.676, 781.926, 776.525, 775.802, 778.821, 776.990, 775.558, 776.247, 777.122, 791.236, 912.901, 976.643, 1021.466, 1013.022, 1168.373, 1355.986, 1329.299, 1249.525, 1258.935, 1255.845, 1250.496, 1264.525, 1259.986, 1267.331, 1295.239, 1265.859, 1347.385, 961.168, 951.501, 949.323, 948.945, 950.044, 948.841, 947.864, 948.320, 948.573, 948.715, 949.717, 949.021, 948.811, 951.289, 954.287, 957.445, 1215.100, 1199.212, 1191.593, 1178.957, 1178.897, 1176.971, 1176.783, 1176.119, 1175.748, 1175.412, 1177.377, 1175.103, 1175.941, 1175.255, 1175.775, 1177.969, 1190.001, 1198.061, 919.227, 1677.698, 1168.583, 1168.160, 1010.053, 1000.982, 998.731, 997.407, 993.637, 964.920, 902.416, 765.598, 702.252, 695.502, 722.468, 
1297.505, 1279.255, 1279.916, 1277.357, 1283.092, 1279.285, 1281.185, 1281.636, 1278.902, 1280.809, 1264.475, 1654.379, 1471.137, 1471.442, 1469.788, 1469.972, 1470.351, 1774.038, 1108.561, 922.616, 1116.472, 956.432, 850.933, 751.227, 835.987, 924.698, 998.973, 1020.241, 1095.317, 1012.414, 736.358, 899.115, 900.946, 902.458, 908.238, 910.248, 912.244, 914.411, 914.626, 910.680, 913.940, 915.870, 923.801, 913.752, 858.828, 749.195, 322.893, 273.940, 185.316, 122.691, 70.392, 68.680, 54.754, 54.369, 26.514, 0.000, 826.631, 1010.655, 1378.830, 863.466, 646.297, 647.958, 723.715, 975.394, 944.005, 944.467, 971.070, 1078.667, 740.478, 938.601, 836.514, 790.688, 776.226, 778.956, 774.172, 780.174, 774.851, 774.074, 777.116, 775.438, 774.104, 774.764, 775.557, 789.715, 911.328, 975.412, 1020.250, 1012.303, 1164.933, 1353.555, 1326.756, 1247.249, 1256.652, 1253.290, 1248.145, 1261.919, 1257.643, 1264.969, 1293.015, 1263.505, 1344.979, 959.039, 949.548, 947.366, 946.956, 948.080, 946.865, 945.912, 946.264, 946.501, 946.751, 947.789, 947.068, 946.727, 949.372, 952.216, 955.402, 1211.976, 1196.456, 1188.721, 1176.193, 1175.973, 1174.203, 1174.012, 1173.241, 1173.003, 1172.653, 1174.476, 1172.367, 1173.028, 1172.395, 1173.047, 1175.187, 1187.239, 1195.123, 916.991, 1674.911, 1165.696, 1165.197, 1008.050, 998.818, 996.523, 995.228, 991.436, 963.229, 900.950, 763.385, 699.458, 692.409, 718.471, 
1396.766, 1390.957, 1403.105, 1395.613, 1404.380, 1400.765, 1402.123, 1404.651, 1399.378, 1403.466, 1381.925, 1350.902, 1449.710, 1448.745, 1447.042, 1447.719, 1447.157, 1811.787, 1425.473, 900.615, 1007.153, 1036.966, 960.325, 909.060, 1085.045, 1202.963, 1265.299, 1338.763, 1410.568, 1445.774, 831.055, 1052.977, 1052.178, 1050.337, 1051.720, 1052.478, 1051.185, 1054.070, 1054.438, 1047.959, 1053.692, 1055.469, 1043.887, 1058.120, 1058.259, 1059.035, 792.263, 800.296, 823.842, 823.611, 818.596, 821.158, 822.707, 822.307, 827.359, 826.631, 0.000, 447.021, 1411.135, 1241.581, 961.435, 943.622, 1073.666, 1382.979, 1341.349, 1341.361, 1361.001, 1480.370, 1026.505, 1303.386, 1100.534, 953.989, 951.293, 945.229, 946.137, 945.819, 948.069, 947.112, 946.987, 945.044, 945.575, 946.200, 948.774, 955.982, 964.308, 1183.502, 1131.856, 1084.621, 1556.706, 1207.585, 1185.633, 1113.408, 1124.625, 1124.060, 1121.029, 1130.601, 1128.100, 1132.323, 1147.995, 1132.675, 1754.500, 1256.415, 1242.621, 1238.388, 1239.015, 1240.421, 1239.678, 1238.035, 1236.943, 1239.018, 1236.473, 1242.689, 1240.186, 1235.823, 1242.385, 1241.266, 1244.011, 1596.813, 1629.546, 1626.588, 1613.276, 1609.155, 1609.351, 1608.067, 1610.303, 1609.863, 1608.825, 1610.745, 1609.755, 1608.719, 1608.905, 1609.345, 1611.211, 1621.490, 1629.568, 1349.875, 1629.015, 1370.990, 1377.363, 1197.118, 1178.962, 1175.121, 1175.216, 1168.385, 1170.201, 1159.469, 957.317, 950.199, 937.841, 965.997, 
1527.503, 1526.460, 1536.306, 1530.071, 1533.892, 1531.535, 1532.541, 1534.117, 1530.488, 1533.462, 1512.650, 1350.662, 1423.875, 1423.427, 1421.305, 1421.987, 1421.717, 1892.355, 1480.653, 899.745, 988.741, 1047.731, 1008.821, 1029.805, 1193.206, 1288.062, 1334.836, 1448.601, 1505.633, 1559.324, 964.285, 1087.097, 1085.340, 1083.702, 1084.238, 1084.677, 1083.588, 1086.045, 1086.505, 1082.485, 1086.461, 1088.403, 1068.862, 1087.940, 1091.475, 1174.363, 984.381, 989.201, 1008.768, 1008.687, 1003.535, 1005.429, 1007.042, 1006.850, 1011.506, 1010.654, 447.021, 0.000, 1296.068, 1445.319, 1011.999, 1000.377, 1169.852, 1446.487, 1407.758, 1407.666, 1426.138, 1541.425, 1131.560, 1507.782, 1334.680, 1178.987, 1174.245, 1168.519, 1169.138, 1169.245, 1171.182, 1170.335, 1170.278, 1169.116, 1169.065, 1169.851, 1172.930, 1180.931, 1217.807, 1425.402, 1353.316, 1309.043, 1690.879, 1250.135, 1226.690, 1158.423, 1169.306, 1170.125, 1168.739, 1177.029, 1175.159, 1177.045, 1189.842, 1177.350, 1818.082, 1337.215, 1326.740, 1322.665, 1322.647, 1323.755, 1323.598, 1322.335, 1320.730, 1322.355, 1320.867, 1326.301, 1324.122, 1320.096, 1326.515, 1326.363, 1329.360, 1741.222, 1776.919, 1774.721, 1761.169, 1756.943, 1757.242, 1755.991, 1757.973, 1757.719, 1757.038, 1758.265, 1757.865, 1756.966, 1756.748, 1757.185, 1759.385, 1769.382, 1777.205, 1489.846, 1709.290, 1466.165, 1472.095, 1280.835, 1260.240, 1257.560, 1256.975, 1249.749, 1276.515, 1246.820, 1052.542, 1051.631, 1037.537, 1052.517, 
1719.003, 1727.267, 1735.593, 1728.062, 1714.145, 1714.717, 1719.236, 1715.486, 1713.027, 1714.126, 1692.277, 2071.797, 1839.795, 1839.073, 1833.939, 1834.422, 1835.295, 2009.277, 1728.065, 1299.633, 1058.383, 1001.155, 1030.129, 1042.966, 1124.962, 1179.839, 1216.030, 1336.665, 1460.766, 1423.073, 1281.115, 1018.281, 1008.375, 1002.151, 994.676, 994.851, 992.474, 994.843, 996.165, 1004.238, 997.929, 996.947, 1042.002, 965.756, 931.665, 1205.029, 1321.426, 1334.755, 1367.055, 1373.876, 1370.353, 1373.090, 1374.988, 1375.955, 1381.112, 1378.830, 1411.135, 1296.068, 0.000, 1571.050, 1321.575, 1300.373, 1207.827, 1136.288, 1108.727, 1104.022, 1092.556, 1132.400, 1163.175, 1603.435, 1663.557, 1632.401, 1625.053, 1618.191, 1620.182, 1617.730, 1621.572, 1620.998, 1621.068, 1619.915, 1621.367, 1621.298, 1625.125, 1635.242, 1721.147, 1819.395, 1743.165, 1705.665, 1553.045, 1283.131, 1260.339, 1245.706, 1247.127, 1245.285, 1246.956, 1249.918, 1250.307, 1250.005, 1259.380, 1249.429, 1286.595, 1372.955, 1362.911, 1357.728, 1357.110, 1357.905, 1357.662, 1356.676, 1357.726, 1360.146, 1355.430, 1362.140, 1359.287, 1357.091, 1361.745, 1364.043, 1367.898, 1492.959, 1514.852, 1516.687, 1507.837, 1503.335, 1504.157, 1504.228, 1507.133, 1506.102, 1505.930, 1506.153, 1507.702, 1506.375, 1505.273, 1506.359, 1507.385, 1511.153, 1516.083, 1572.532, 1396.115, 1234.967, 1232.115, 1553.048, 1519.335, 1518.179, 1517.083, 1516.057, 1526.681, 1416.880, 1263.718, 1255.308, 1229.077, 1199.435, 
1209.617, 1106.635, 1121.523, 1115.280, 1120.355, 1117.456, 1122.098, 1121.211, 1116.323, 1119.685, 1106.565, 1776.479, 1652.785, 1652.529, 1659.379, 1659.005, 1659.149, 1812.320, 1096.686, 1301.836, 1332.166, 1080.013, 986.463, 878.249, 960.634, 983.720, 1082.510, 1134.596, 1274.788, 882.837, 956.075, 1113.607, 1115.571, 1112.276, 1113.150, 1113.460, 1112.580, 1115.785, 1116.460, 1106.335, 1115.175, 1114.929, 1145.727, 1095.188, 1061.298, 906.024, 833.885, 845.451, 863.065, 867.107, 859.227, 867.967, 867.251, 867.242, 865.705, 863.466, 1241.581, 1445.319, 1571.050, 0.000, 942.266, 969.168, 933.641, 1065.087, 1029.907, 1026.759, 1031.859, 1102.656, 869.671, 199.356, 632.438, 955.347, 948.908, 949.285, 948.459, 948.920, 947.273, 947.137, 947.375, 947.271, 949.199, 947.461, 948.929, 956.667, 1125.251, 996.137, 1173.635, 1184.598, 856.298, 1348.986, 1333.769, 1287.282, 1290.631, 1286.390, 1279.059, 1291.508, 1285.492, 1296.097, 1319.016, 1291.228, 1175.103, 1098.748, 1094.472, 1091.580, 1092.155, 1094.397, 1093.069, 1091.206, 1089.850, 1092.250, 1089.691, 1095.918, 1093.789, 1087.505, 1094.555, 1090.337, 1093.651, 890.603, 892.598, 889.923, 887.143, 886.980, 885.946, 885.556, 887.271, 886.920, 885.371, 887.877, 885.710, 884.714, 885.609, 885.524, 885.381, 888.958, 895.184, 869.307, 1496.096, 1036.258, 1031.338, 1336.599, 1317.259, 1314.206, 1312.895, 1314.763, 1252.899, 1172.645, 1083.125, 1078.176, 1066.061, 1083.531, 
1397.180, 1358.885, 1373.879, 1371.086, 1375.150, 1370.806, 1373.569, 1374.915, 1371.725, 1373.943, 1356.557, 1554.622, 1332.687, 1332.361, 1332.686, 1332.562, 1332.642, 1681.385, 1183.547, 953.617, 1250.451, 997.258, 929.470, 839.260, 884.095, 917.434, 938.030, 1016.447, 1082.769, 925.060, 962.891, 940.387, 941.614, 939.905, 942.902, 944.034, 943.709, 946.788, 946.965, 940.425, 945.266, 945.168, 961.292, 935.950, 881.114, 965.249, 637.823, 646.016, 656.358, 654.212, 642.267, 649.585, 648.984, 648.854, 649.017, 646.297, 961.435, 1011.999, 1321.574, 942.266, 0.000, 155.335, 738.257, 992.860, 953.876, 951.440, 965.375, 1070.043, 664.920, 985.399, 833.398, 690.602, 678.770, 681.189, 677.404, 681.817, 677.479, 676.586, 678.778, 680.726, 679.958, 678.315, 682.212, 690.011, 828.869, 921.713, 987.325, 1021.555, 1039.489, 1211.459, 1200.701, 1116.885, 1125.967, 1121.820, 1115.435, 1130.595, 1124.018, 1133.585, 1162.137, 1134.283, 1249.137, 784.848, 783.202, 780.511, 779.681, 782.256, 781.710, 780.393, 777.115, 780.006, 777.732, 783.707, 781.344, 775.382, 782.282, 779.916, 781.512, 1131.456, 1148.377, 1145.805, 1134.910, 1132.058, 1131.635, 1130.218, 1132.210, 1132.033, 1130.610, 1133.038, 1131.386, 1131.225, 1130.869, 1130.862, 1132.902, 1142.043, 1149.058, 848.595, 1509.900, 984.613, 983.143, 1009.368, 984.033, 979.773, 978.624, 978.368, 1022.393, 947.562, 839.861, 849.636, 838.514, 846.923, 
1426.235, 1393.449, 1408.460, 1405.475, 1409.429, 1405.117, 1407.809, 1409.221, 1406.068, 1408.242, 1388.788, 1555.432, 1326.836, 1325.623, 1323.833, 1323.811, 1323.901, 1665.105, 1244.246, 938.578, 1243.218, 987.940, 934.290, 837.976, 879.267, 909.067, 909.762, 993.931, 1058.651, 940.474, 959.837, 934.629, 935.776, 933.923, 936.545, 937.609, 936.972, 939.951, 940.216, 933.761, 938.454, 938.308, 904.531, 917.709, 883.322, 960.283, 633.729, 642.856, 655.317, 654.344, 642.369, 650.066, 649.758, 649.702, 650.787, 647.958, 943.622, 1000.377, 1300.373, 969.168, 155.335, 0.000, 722.637, 976.566, 937.085, 934.728, 948.728, 1054.468, 647.462, 1010.283, 873.380, 703.370, 692.221, 693.056, 690.654, 693.872, 690.910, 689.875, 692.084, 692.931, 692.104, 691.704, 694.530, 703.306, 813.484, 930.709, 965.266, 986.917, 1064.097, 1197.727, 1186.950, 1101.735, 1111.181, 1106.825, 1100.537, 1115.642, 1109.356, 1118.843, 1147.426, 1120.120, 1245.920, 758.446, 753.556, 750.815, 749.724, 752.326, 751.991, 750.564, 747.527, 750.536, 747.762, 754.123, 751.441, 745.739, 752.590, 750.167, 751.778, 1145.183, 1163.111, 1160.595, 1149.477, 1146.215, 1145.988, 1144.573, 1146.527, 1146.380, 1144.818, 1147.343, 1145.743, 1145.351, 1144.910, 1144.935, 1147.121, 1156.582, 1163.863, 857.000, 1495.206, 973.595, 972.656, 985.183, 959.957, 955.415, 954.348, 953.098, 1005.151, 926.501, 821.844, 835.933, 824.069, 827.611, 
1378.438, 1390.335, 1397.088, 1398.055, 1402.549, 1396.005, 1402.285, 1400.056, 1399.276, 1401.081, 1381.183, 1852.680, 1592.009, 1592.270, 1593.675, 1593.496, 1593.818, 1641.229, 1270.452, 1051.137, 1220.057, 1022.002, 963.713, 811.742, 729.533, 642.968, 660.025, 590.345, 595.138, 704.878, 870.642, 697.661, 701.458, 700.183, 699.285, 697.927, 699.229, 698.300, 698.190, 695.151, 696.817, 694.279, 693.903, 681.079, 634.823, 763.126, 752.623, 729.471, 711.180, 710.341, 712.709, 718.014, 719.127, 720.660, 727.347, 723.715, 1073.666, 1169.852, 1207.827, 933.641, 738.257, 722.637, 0.000, 486.231, 453.479, 457.171, 496.492, 620.476, 289.964, 978.724, 905.262, 908.929, 895.613, 899.546, 896.026, 898.899, 896.158, 895.366, 898.362, 896.773, 895.797, 898.246, 896.908, 912.446, 983.022, 1000.976, 927.344, 920.355, 910.358, 1454.855, 1436.055, 1362.600, 1369.125, 1362.941, 1359.005, 1371.259, 1367.926, 1376.272, 1407.743, 1378.791, 939.165, 566.830, 557.770, 556.639, 556.559, 555.949, 553.985, 555.233, 557.853, 555.068, 557.302, 555.317, 555.383, 559.106, 558.704, 565.380, 569.154, 944.175, 897.553, 887.307, 873.681, 872.142, 872.194, 872.010, 867.444, 869.572, 869.719, 867.846, 868.839, 867.878, 867.311, 869.858, 871.367, 888.416, 894.172, 612.465, 1601.875, 845.887, 841.967, 816.500, 807.037, 806.402, 803.159, 806.262, 753.748, 693.614, 602.711, 590.835, 587.061, 609.155, 
1582.230, 1579.085, 1581.509, 1582.265, 1580.797, 1576.378, 1584.147, 1578.767, 1578.712, 1579.956, 1562.452, 2164.281, 1852.973, 1852.255, 1851.622, 1851.482, 1851.917, 1733.606, 1367.422, 1210.697, 1344.805, 1124.311, 1065.367, 923.555, 808.475, 685.266, 671.598, 648.804, 705.442, 707.426, 1100.512, 818.175, 820.896, 820.892, 820.318, 819.846, 822.237, 821.712, 821.755, 823.082, 822.293, 818.847, 803.532, 790.760, 758.642, 919.902, 1009.064, 989.664, 972.633, 970.830, 970.163, 973.762, 973.442, 974.890, 977.626, 975.395, 1382.979, 1446.487, 1136.288, 1065.087, 992.860, 976.566, 486.231, 0.000, 74.297, 80.747, 109.950, 175.263, 575.687, 1095.619, 1142.567, 1226.166, 1213.945, 1215.868, 1213.441, 1215.803, 1213.869, 1213.251, 1215.606, 1214.035, 1213.712, 1215.275, 1215.000, 1230.577, 1313.372, 1277.539, 1219.199, 1220.578, 932.976, 1554.755, 1535.667, 1474.793, 1479.045, 1473.387, 1469.452, 1481.633, 1477.858, 1485.041, 1515.195, 1486.593, 666.851, 753.264, 743.049, 741.757, 741.576, 740.733, 738.891, 739.949, 743.261, 741.039, 743.164, 740.507, 740.295, 744.750, 742.836, 751.043, 753.474, 903.314, 814.717, 804.891, 794.790, 795.141, 794.612, 795.096, 789.849, 791.336, 791.824, 790.007, 790.545, 790.796, 789.525, 791.732, 792.820, 807.842, 813.197, 741.670, 1634.716, 864.456, 855.883, 1079.301, 1072.920, 1073.576, 1069.742, 1072.335, 1007.984, 897.093, 862.975, 831.273, 822.539, 800.201, 
1551.120, 1547.336, 1551.589, 1551.952, 1550.499, 1545.945, 1554.139, 1548.706, 1548.245, 1549.727, 1532.455, 2123.865, 1818.422, 1817.965, 1816.925, 1816.781, 1817.456, 1707.787, 1351.925, 1187.891, 1307.190, 1090.521, 1034.356, 886.878, 779.323, 664.257, 654.680, 633.242, 697.881, 682.548, 1062.102, 792.859, 793.909, 792.909, 791.420, 790.547, 792.297, 791.795, 791.928, 793.452, 792.177, 788.341, 775.255, 759.534, 724.585, 882.905, 964.770, 948.762, 936.420, 936.635, 937.174, 940.587, 940.778, 942.209, 946.579, 944.005, 1341.349, 1407.758, 1108.727, 1029.907, 953.876, 937.085, 453.479, 74.297, 0.000, 27.928, 77.711, 187.406, 525.781, 1058.126, 1103.726, 1185.315, 1173.087, 1175.018, 1172.491, 1174.708, 1172.845, 1172.165, 1174.329, 1173.365, 1173.311, 1174.243, 1174.605, 1189.235, 1273.182, 1239.666, 1185.397, 1184.358, 900.469, 1499.555, 1480.438, 1420.683, 1424.349, 1418.518, 1415.156, 1426.592, 1423.471, 1430.278, 1460.775, 1432.398, 659.436, 728.166, 716.392, 714.559, 714.452, 714.013, 712.093, 712.874, 716.770, 715.185, 715.508, 714.280, 713.686, 717.797, 716.119, 724.189, 726.681, 870.260, 791.449, 782.412, 771.244, 770.783, 770.635, 771.767, 766.380, 767.886, 768.995, 766.480, 768.096, 767.913, 766.695, 768.954, 770.114, 784.626, 789.317, 722.858, 1578.314, 811.059, 803.443, 1062.278, 1051.603, 1052.745, 1049.133, 1050.841, 992.815, 880.582, 837.230, 809.581, 799.370, 777.178, 
1551.008, 1547.203, 1551.889, 1552.028, 1550.662, 1546.085, 1554.268, 1548.878, 1548.349, 1549.869, 1532.600, 2124.709, 1820.540, 1820.092, 1819.090, 1818.953, 1819.635, 1710.690, 1352.998, 1190.101, 1307.299, 1090.828, 1033.863, 885.234, 776.587, 661.552, 652.777, 634.199, 700.979, 681.096, 1060.958, 794.349, 795.318, 794.191, 792.920, 792.368, 794.062, 793.955, 794.084, 795.544, 794.409, 790.556, 776.943, 761.073, 725.800, 882.232, 964.907, 949.646, 938.252, 938.193, 938.067, 941.561, 941.471, 942.896, 946.971, 944.467, 1341.361, 1407.666, 1104.022, 1026.759, 951.440, 934.728, 457.171, 80.747, 27.928, 0.000, 68.593, 181.044, 523.773, 1053.579, 1100.762, 1183.259, 1171.185, 1172.865, 1170.455, 1172.576, 1170.901, 1170.209, 1172.305, 1171.250, 1171.227, 1172.218, 1172.535, 1187.222, 1272.156, 1237.499, 1184.900, 1184.261, 893.368, 1492.763, 1473.903, 1414.471, 1418.036, 1412.306, 1408.851, 1420.368, 1417.088, 1424.008, 1454.358, 1426.129, 650.222, 726.503, 714.718, 712.814, 712.731, 712.324, 710.438, 711.183, 715.073, 713.684, 713.715, 712.744, 711.998, 715.985, 714.410, 722.372, 724.891, 862.344, 784.027, 775.253, 764.087, 763.573, 763.339, 764.491, 759.312, 760.720, 761.730, 759.399, 760.946, 760.786, 759.601, 761.752, 762.907, 777.307, 782.050, 720.715, 1569.316, 802.509, 794.762, 1064.623, 1053.436, 1054.537, 1050.958, 1052.702, 995.320, 882.866, 838.914, 812.396, 801.845, 779.835, 
1565.426, 1561.486, 1568.212, 1567.263, 1565.998, 1561.563, 1569.605, 1564.502, 1563.556, 1565.365, 1547.755, 2138.242, 1838.483, 1837.650, 1836.912, 1836.785, 1837.161, 1707.865, 1371.031, 1208.440, 1314.226, 1101.545, 1044.254, 893.355, 784.627, 671.967, 660.687, 649.405, 725.430, 684.758, 1077.858, 813.912, 815.228, 813.513, 811.706, 811.102, 812.377, 812.583, 812.777, 813.041, 813.052, 808.858, 796.830, 775.049, 743.275, 897.597, 981.052, 969.655, 964.433, 965.690, 964.358, 969.020, 968.972, 970.354, 973.568, 971.070, 1361.001, 1426.138, 1092.556, 1031.859, 965.374, 948.728, 496.492, 109.950, 77.711, 68.593, 0.000, 139.986, 538.605, 1053.615, 1109.518, 1196.343, 1185.239, 1186.036, 1184.331, 1185.662, 1184.732, 1184.027, 1185.908, 1184.773, 1185.027, 1185.872, 1186.353, 1200.651, 1286.889, 1248.490, 1202.166, 1201.786, 877.870, 1470.980, 1453.588, 1396.356, 1399.846, 1394.126, 1390.282, 1401.985, 1398.226, 1405.529, 1434.938, 1407.349, 618.269, 744.642, 733.847, 731.565, 731.604, 731.481, 729.649, 730.052, 732.711, 732.007, 732.193, 732.369, 731.147, 733.274, 733.428, 739.507, 741.729, 838.916, 764.171, 756.621, 746.785, 745.799, 745.838, 746.060, 742.325, 743.609, 743.729, 742.253, 743.114, 742.836, 741.614, 743.674, 744.797, 758.100, 763.529, 735.626, 1534.125, 773.005, 764.261, 1093.943, 1080.901, 1081.111, 1077.672, 1080.169, 1026.470, 911.771, 867.368, 846.046, 834.161, 808.531, 
1648.482, 1639.816, 1646.039, 1644.807, 1642.797, 1638.623, 1646.971, 1641.145, 1640.426, 1642.108, 1626.500, 2247.802, 1936.397, 1935.522, 1934.678, 1934.518, 1935.075, 1742.546, 1435.937, 1299.928, 1400.828, 1187.037, 1128.176, 979.296, 858.945, 738.576, 720.627, 716.353, 791.867, 736.878, 1184.442, 903.310, 904.292, 903.583, 902.796, 902.786, 904.424, 904.885, 905.099, 906.431, 905.870, 901.434, 887.898, 867.401, 840.293, 991.990, 1093.462, 1082.885, 1076.343, 1076.367, 1074.287, 1077.897, 1077.290, 1078.525, 1080.650, 1078.667, 1480.370, 1541.425, 1132.400, 1102.656, 1070.043, 1054.468, 620.476, 175.263, 187.406, 181.044, 139.986, 0.000, 658.201, 1116.227, 1197.165, 1301.269, 1290.326, 1291.037, 1289.293, 1290.945, 1289.737, 1289.175, 1290.902, 1289.812, 1290.143, 1290.666, 1291.395, 1305.266, 1393.001, 1337.993, 1296.806, 1300.130, 907.760, 1538.412, 1521.671, 1468.692, 1471.275, 1465.959, 1462.019, 1473.617, 1469.635, 1476.480, 1505.305, 1478.491, 559.812, 826.860, 816.471, 814.413, 814.451, 814.230, 812.563, 812.950, 816.001, 815.387, 815.253, 815.038, 813.967, 816.630, 815.885, 822.338, 824.194, 853.200, 765.880, 759.093, 750.724, 750.717, 750.285, 750.900, 746.965, 747.858, 748.244, 746.919, 747.588, 747.932, 746.547, 748.129, 749.169, 760.919, 765.887, 797.889, 1576.160, 821.312, 811.665, 1183.710, 1171.546, 1172.316, 1168.663, 1171.195, 1115.433, 995.818, 970.902, 947.523, 936.050, 904.959, 
1350.096, 1364.545, 1383.031, 1379.533, 1386.325, 1379.105, 1385.381, 1384.969, 1381.795, 1385.290, 1363.075, 1785.656, 1548.588, 1548.058, 1549.123, 1549.042, 1548.900, 1565.803, 1304.119, 1061.191, 1183.777, 1008.549, 952.920, 774.282, 706.977, 643.401, 663.161, 609.952, 658.840, 694.432, 838.931, 727.397, 729.048, 724.908, 722.846, 721.948, 720.934, 722.075, 722.544, 715.363, 720.562, 716.473, 719.948, 690.500, 651.453, 744.052, 703.730, 706.118, 722.985, 729.505, 727.822, 735.988, 737.192, 738.306, 744.136, 740.478, 1026.505, 1131.560, 1163.175, 869.671, 664.920, 647.462, 289.964, 575.687, 525.781, 523.773, 538.605, 658.201, 0.000, 888.106, 814.199, 812.747, 803.466, 802.743, 802.391, 801.894, 802.852, 801.737, 803.252, 802.000, 802.579, 803.636, 804.018, 815.486, 892.235, 901.616, 860.914, 848.744, 794.318, 1262.515, 1250.222, 1181.041, 1186.676, 1180.657, 1175.880, 1188.140, 1183.853, 1193.185, 1223.062, 1196.762, 892.231, 541.346, 531.692, 527.752, 528.599, 530.004, 528.437, 527.668, 526.537, 528.991, 526.206, 532.795, 529.771, 525.410, 532.364, 530.480, 533.441, 829.010, 818.973, 814.879, 801.996, 797.795, 798.859, 797.249, 797.206, 798.573, 797.065, 797.504, 797.469, 796.011, 795.542, 797.372, 798.965, 812.199, 819.178, 603.332, 1383.012, 653.439, 650.813, 855.944, 828.263, 825.469, 823.238, 827.696, 802.985, 738.854, 633.070, 660.210, 648.358, 663.498, 
